player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
deonjackson,RB,89,RB89,0.3,4000.0
melvingordon,RB,91,RB91,0.0,4300.0
coreyclement,RB,93,RB93,0.0,4000.0
tonyjonesjr.,RB,94,RB94,0.0,4500.0
derrickgore,RB,95,RB95,0.0,4000.0
emanuelwilson,RB,97,RB97,0.0,4000.0
kenyandrake,RB,98,RB98,0.0,4100.0
cooperkupp,WR,2,WR2,20.2,9500.0
stefondiggs,WR,3,WR3,18.9,8900.0
keenanallen,WR,4,WR4,17.9,8600.0
amon-rast.brown,WR,6,WR6,17.6,8000.0
davanteadams,WR,8,WR8,16.1,8200.0
pukanacua,WR,10,WR10,15.1,7600.0
mikeevans,WR,13,WR13,14.4,7100.0
marquisebrown,WR,14,WR14,14.1,5300.0
tylerlockett,WR,15,WR15,13.9,6000.0
amaricooper,WR,16,WR16,13.9,6100.0
chrisgodwin,WR,17,WR17,13.8,6900.0
dkmetcalf,WR,19,WR19,13.6,6800.0
zayflowers,WR,20,WR20,13.5,5700.0
djmoore,WR,21,WR21,13.4,6500.0
michaelpittmanjr.,WR,23,WR23,13.4,6600.0
jakobimeyers,WR,24,WR24,13.2,6200.0
terrymclaurin,WR,25,WR25,13.2,5400.0
christianwatson,WR,26,WR26,12.9,5600.0
drakelondon,WR,27,WR27,12.9,5100.0
diontaejohnson,WR,29,WR29,11.9,5000.0
georgepickens,WR,30,WR30,11.6,5500.0
joshuapalmer,WR,31,WR31,11.7,4800.0
courtlandsutton,WR,33,WR33,11.3,5200.0
gabedavis,WR,34,WR34,11.2,5900.0
romeodoubs,WR,35,WR35,11.0,4900.0
jerryjeudy,WR,36,WR36,10.6,5800.0
curtissamuel,WR,37,WR37,10.3,4000.0
rasheerice,WR,39,WR39,9.8,4700.0
wan'dalerobinson,WR,40,WR40,9.8,3800.0
joshdowns,WR,41,WR41,9.6,4500.0
kendrickbourne,WR,42,WR42,9.6,4400.0
jaxonsmith-njigba,WR,43,WR43,9.5,3900.0
elijahmoore,WR,44,WR44,9.3,4200.0
tutuatwell,WR,46,WR46,8.4,4300.0
joshreynolds,WR,47,WR47,8.4,4300.0
michaelwilson,WR,48,WR48,8.3,3800.0
rondalemoore,WR,49,WR49,8.2,3500.0
jahandotson,WR,50,WR50,8.0,4600.0
jaydenreed,WR,51,WR51,7.5,3700.0
kadariustoney,WR,52,WR52,7.4,3800.0
dariusslayton,WR,53,WR53,7.3,3700.0
skyymoore,WR,54,WR54,7.2,3500.0
jamesonwilliams,WR,56,WR56,6.4,3800.0
odellbeckhamjr.,WR,57,WR57,6.3,3900.0
darnellmooney,WR,58,WR58,6.3,3500.0
devanteparker,WR,59,WR59,6.2,3400.0
jalinhyatt,WR,61,WR61,5.6,3000.0
marvinmimsjr.,WR,62,WR62,5.4,3600.0
quentinjohnston,WR,64,WR64,5.3,3800.0
treypalmer,WR,65,WR65,5.3,3600.0
nelsonagholor,WR,66,WR66,5.3,3400.0
rashodbateman,WR,67,WR67,5.2,3600.0
donovanpeoples-jones,WR,68,WR68,5.1,3200.0
marquezvaldes-scantling,WR,69,WR69,5.1,3200.0
kalifraymond,WR,70,WR70,4.9,3400.0
deonteharty,WR,71,WR71,4.9,3000.0
mackhollins,WR,72,WR72,4.7,3400.0
alecpierce,WR,73,WR73,4.7,3300.0
allenrobinson,WR,74,WR74,4.6,3600.0
brandonjohnson,WR,75,WR75,4.0,3000.0
isaiahhodgins,WR,76,WR76,4.0,4100.0
deventhompkins,WR,77,WR77,3.8,3000.0
tyquanthornton,WR,79,WR79,3.5,3000.0
calvinaustin,WR,80,WR80,3.3,3300.0
jujusmith-schuster,WR,81,WR81,3.3,3200.0
tylerscott,WR,82,WR82,2.9,3000.0
dyamibrown,WR,84,WR84,2.7,3000.0
justynross,WR,85,WR85,2.7,3000.0
vanjefferson,WR,87,WR87,2.7,3500.0
demariodouglas,WR,88,WR88,2.6,3000.0
tretucker,WR,89,WR89,2.5,3000.0
trentsherfield,WR,90,WR90,2.5,3000.0
jakebobo,WR,92,WR92,2.3,3200.0
parriscampbell,WR,93,WR93,2.3,3000.0
hunterrenfrow,WR,94,WR94,2.2,3100.0
dontayvionwicks,WR,95,WR95,2.1,3000.0
khalilshakir,WR,96,WR96,2.0,3100.0
deriusdavis,WR,97,WR97,2.0,3300.0
marquisegoodwin,WR,98,WR98,2.0,3000.0
khadarelhodge,WR,99,WR99,1.9,3000.0
mecolehardmanjr.,WR,100,WR100,1.8,3200.0
devinduvernay,WR,102,WR102,1.8,3000.0
gregdortch,WR,103,WR103,1.6,3000.0
isaiahmckenzie,WR,104,WR104,1.5,3000.0
davidbell,WR,109,WR109,0.9,3000.0
zachpascal,WR,110,WR110,0.9,3000.0
velusjonesjr.,WR,111,WR111,0.9,3000.0
deandrecarter,WR,112,WR112,0.9,3000.0
benskowronek,WR,113,WR113,0.9,3000.0
byronpringle,WR,114,WR114,0.9,3000.0
keelandoss,WR,116,WR116,0.8,3000.0
cedrictillman,WR,117,WR117,0.8,3000.0
lil'jordanhumphrey,WR,118,WR118,0.8,3000.0
samoritoure,WR,119,WR119,0.7,3000.0
trenttaylor,WR,120,WR120,0.7,3000.0
sterlingshepard,WR,121,WR121,0.6,3000.0
codythompson,WR,122,WR122,0.5,3000.0
rakimjarrett,WR,123,WR123,0.5,3000.0
marvinjonesjr.,WR,125,WR125,0.5,3000.0
austintrammell,WR,127,WR127,0.5,3000.0
amarirodgers,WR,128,WR128,0.4,3000.0
antoinegreen,WR,131,WR131,0.0,3000.0
jamisoncrowder,WR,132,WR132,0.0,3000.0
milesboykin,WR,133,WR133,0.0,3000.0
lawrencecager,WR,134,WR134,0.0,2500.0
jalenreagor,WR,135,WR135,0.0,3000.0
traviskelce,TE,1,TE1,18.5,8000.0
markandrews,TE,2,TE2,14.1,5700.0
samlaporta,TE,4,TE4,11.8,5300.0
darrenwaller,TE,8,TE8,10.3,5000.0
loganthomas,TE,9,TE9,9.5,3500.0
kylepitts,TE,10,TE10,9.4,4000.0
lukemusgrave,TE,11,TE11,8.7,3300.0
colekmet,TE,12,TE12,7.9,4200.0
jonnusmith,TE,13,TE13,7.8,3600.0
tylerhigbee,TE,14,TE14,7.4,3700.0
davidnjoku,TE,15,TE15,7.4,3400.0
geraldeverett,TE,16,TE16,6.9,3800.0
michaelmayer,TE,17,TE17,6.8,2700.0
zachertz,TE,18,TE18,6.7,3200.0
daltonkincaid,TE,19,TE19,6.7,3100.0
hunterhenry,TE,20,TE20,6.7,4100.0
cadeotton,TE,21,TE21,6.4,2900.0
treymcbride,TE,22,TE22,6.2,2600.0
dawsonknox,TE,23,TE23,5.9,2900.0
noahfant,TE,25,TE25,5.3,2800.0
mikegesicki,TE,26,TE26,5.1,2600.0
donaldparhamjr.,TE,27,TE27,5.0,3000.0
adamtrautman,TE,29,TE29,4.8,2600.0
noahgray,TE,30,TE30,4.4,3000.0
colbyparkinson,TE,31,TE31,4.3,2500.0
willdissly,TE,32,TE32,4.3,2600.0
connorheyward,TE,35,TE35,3.6,2500.0
austinhooper,TE,36,TE36,3.4,2500.0
moalie-cox,TE,37,TE37,2.8,2500.0
darnellwashington,TE,38,TE38,2.7,2500.0
roberttonyan,TE,40,TE40,2.4,2500.0
harrisonbryant,TE,42,TE42,2.4,2500.0
brockwright,TE,43,TE43,2.3,2500.0
josiahdeguara,TE,44,TE44,2.3,2600.0
johnbates,TE,45,TE45,1.9,2500.0
coleturner,TE,46,TE46,1.9,2500.0
danielbellinger,TE,47,TE47,1.9,2500.0
isaiahlikely,TE,48,TE48,1.9,2500.0
willmallory,TE,49,TE49,1.8,2500.0
jordanakins,TE,50,TE50,1.4,2500.0
pharaohbrown,TE,51,TE51,1.3,2500.0
mycolepruitt,TE,52,TE52,1.3,2500.0
chrismanhertz,TE,54,TE54,1.1,2500.0
nateadkins,TE,55,TE55,1.1,2500.0
kokieft,TE,56,TE56,1.0,2500.0
tuckerkraft,TE,58,TE58,1.0,2500.0
blakebell,TE,60,TE60,0.9,2500.0
geoffswaim,TE,62,TE62,0.8,2500.0
brycenhopkins,TE,63,TE63,0.8,2500.0
paynedurham,TE,65,TE65,0.6,2500.0
stonesmartt,TE,66,TE66,0.5,2500.0
marcedeslewis,TE,67,TE67,0.7,2500.0
bensims,TE,68,TE68,0.5,2500.0
jamesmitchell,TE,69,TE69,0.0,2500.0
davidwells,TE,70,TE70,0.0,2500.0
tre'mckitty,TE,71,TE71,0.0,2500.0
charliekolar,TE,73,TE73,0.0,2500.0
davisallen,TE,75,TE75,0.0,2500.0
rodneywilliams,TE,78,TE78,0.0,2500.0
curtishodges,TE,80,TE80,0.0,2500.0
jesperhorsted,TE,83,TE83,0.0,2500.0
bills,DST,1,DST1,8.5,4200.0
browns,DST,2,DST2,7.3,3300.0
commanders,DST,4,DST4,7.2,3500.0
seahawks,DST,5,DST5,7.2,3200.0
raiders,DST,6,DST6,7.2,3800.0
buccaneers,DST,7,DST7,7.2,3600.0
packers,DST,9,DST9,6.9,3700.0
giants,DST,10,DST10,6.8,3000.0
steelers,DST,11,DST11,6.8,3100.0
ravens,DST,12,DST12,6.7,2500.0
rams,DST,14,DST14,6.3,3900.0
colts,DST,15,DST15,6.3,3400.0
chiefs,DST,16,DST16,6.0,2400.0
bears,DST,17,DST17,5.9,2900.0
lions,DST,19,DST19,5.8,2700.0
falcons,DST,20,DST20,5.6,2800.0
broncos,DST,21,DST21,5.6,2600.0
patriots,DST,23,DST23,5.5,2100.0
cardinals,DST,24,DST24,5.3,2300.0
chargers,DST,25,DST25,5.2,2200.0
