player_name,player_team_id,player_position_id,rank_ecr,pos_rank,projected_points,salary
ceedeelamb,DAL,WR,1,WR1,20.4,9200.0
cooperkupp,LAR,WR,4,WR4,17.1,7800.0
deebosamuel,SF,WR,5,WR5,16.6,7700.0
stefondiggs,BUF,WR,7,WR7,16.0,8400.0
pukanacua,LAR,WR,8,WR8,16.0,7300.0
mikeevans,TB,WR,9,WR9,15.6,7500.0
tyreekhill,MIA,WR,10,WR10,16.9,9900.0
brandonaiyuk,SF,WR,12,WR12,15.1,7200.0
djmoore,CHI,WR,14,WR14,14.9,6900.0
deandrehopkins,TEN,WR,15,WR15,14.8,6200.0
garrettwilson,NYJ,WR,20,WR20,13.8,5800.0
jaydenreed,GB,WR,21,WR21,13.6,4900.0
rasheerice,KC,WR,22,WR22,13.5,6100.0
jaylenwaddle,MIA,WR,23,WR23,13.5,7400.0
amaricooper,CLE,WR,27,WR27,12.3,6000.0
terrymclaurin,WAS,WR,28,WR28,12.1,5600.0
drakelondon,ATL,WR,29,WR29,11.2,5400.0
chrisgodwin,TB,WR,31,WR31,10.9,5900.0
adamthielen,CAR,WR,32,WR32,10.9,6300.0
romeodoubs,GB,WR,33,WR33,10.8,5300.0
marquisebrown,ARI,WR,36,WR36,10.5,5100.0
brandincooks,DAL,WR,37,WR37,10.5,5200.0
curtissamuel,WAS,WR,40,WR40,10.2,4600.0
noahbrown,HOU,WR,43,WR43,9.9,5000.0
demariodouglas,NE,WR,46,WR46,9.5,3900.0
elijahmoore,CLE,WR,47,WR47,9.5,4500.0
wan'dalerobinson,NYG,WR,48,WR48,9.4,3700.0
jahandotson,WAS,WR,49,WR49,9.2,4700.0
gabedavis,BUF,WR,51,WR51,9.2,5500.0
chrisolave,NO,WR,52,WR52,11.0,7100.0
jonathanmingo,CAR,WR,54,WR54,9.1,3900.0
demarcusrobinson,LAR,WR,55,WR55,8.6,3600.0
dontayvionwicks,GB,WR,56,WR56,8.3,4000.0
jalinhyatt,NYG,WR,59,WR59,7.4,3200.0
michaelwilson,ARI,WR,60,WR60,7.4,3300.0
robertwoods,HOU,WR,61,WR61,7.2,4200.0
dariusslayton,NYG,WR,62,WR62,7.1,3100.0
rondalemoore,ARI,WR,66,WR66,6.2,3400.0
khalilshakir,BUF,WR,67,WR67,6.2,3800.0
jujusmith-schuster,NE,WR,69,WR69,6.5,3600.0
treypalmer,TB,WR,70,WR70,6.1,3100.0
darnellmooney,CHI,WR,71,WR71,5.9,3400.0
djcharkjr.,CAR,WR,73,WR73,5.9,3300.0
michaelgallup,DAL,WR,74,WR74,5.8,3300.0
rashidshaheed,NO,WR,75,WR75,5.7,4300.0
justinwatson,KC,WR,77,WR77,5.7,3400.0
a.t.perry,NO,WR,78,WR78,5.7,3500.0
nickwestbrook-ikhine,TEN,WR,79,WR79,5.2,3400.0
johnmetchie,HOU,WR,80,WR80,5.4,3200.0
treylonburks,TEN,WR,81,WR81,5.2,3000.0
marquezvaldes-scantling,KC,WR,84,WR84,5.0,3000.0
xaviergipson,NYJ,WR,85,WR85,4.9,3200.0
cedrictillman,CLE,WR,86,WR86,4.8,3400.0
kadariustoney,KC,WR,87,WR87,4.7,3100.0
devanteparker,NE,WR,89,WR89,4.5,3500.0
xavierhutchinson,HOU,WR,90,WR90,4.4,3000.0
jalentolbert,DAL,WR,93,WR93,4.3,3000.0
gregdortch,ARI,WR,94,WR94,4.3,4100.0
jauanjennings,SF,WR,95,WR95,4.2,3600.0
malikheath,GB,WR,96,WR96,4.2,3000.0
cedrickwilsonjr.,MIA,WR,98,WR98,4.0,3000.0
skyymoore,KC,WR,99,WR99,4.0,3000.0
allenlazard,NYJ,WR,100,WR100,3.9,3000.0
tyquanthornton,NE,WR,101,WR101,3.9,3200.0
lynnbowdenjr.,NO,WR,102,WR102,3.3,3100.0
braxtonberrios,MIA,WR,103,WR103,3.8,3000.0
isaiahhodgins,NYG,WR,104,WR104,3.3,3100.0
kavontaeturpin,DAL,WR,105,WR105,3.2,3000.0
chrismoore,TEN,WR,106,WR106,3.1,3200.0
tutuatwell,LAR,WR,108,WR108,2.8,3500.0
nicocollins,HOU,WR,109,WR109,2.6,7000.0
vanjefferson,ATL,WR,110,WR110,2.6,3000.0
dyamibrown,WAS,WR,114,WR114,2.3,3000.0
tylerscott,CHI,WR,115,WR115,2.3,3000.0
samoritoure,GB,WR,116,WR116,2.3,3000.0
byronpringle,WAS,WR,117,WR117,2.1,3000.0
sterlingshepard,NYG,WR,119,WR119,2.1,3000.0
richiejamesjr.,KC,WR,121,WR121,2.0,3000.0
christianwatson,GB,WR,122,WR122,2.0,4800.0
khadarelhodge,ATL,WR,123,WR123,1.9,3000.0
rivercracraft,MIA,WR,125,WR125,1.8,3000.0
deventhompkins,TB,WR,128,WR128,1.6,3000.0
davidbell,CLE,WR,129,WR129,1.6,3100.0
trentsherfield,BUF,WR,130,WR130,1.5,3000.0
keithkirkwood,NO,WR,131,WR131,1.3,3000.0
benskowronek,LAR,WR,132,WR132,1.3,3000.0
marquisegoodwin,CLE,WR,135,WR135,1.3,3000.0
ihmirsmith-marsette,CAR,WR,136,WR136,1.3,3000.0
davidmoore,TB,WR,137,WR137,1.2,3000.0
deonteharty,BUF,WR,139,WR139,1.0,3000.0
jamisoncrowder,WAS,WR,140,WR140,0.7,3000.0
randallcobb,NYJ,WR,141,WR141,1.0,3100.0
mackhollins,ATL,WR,142,WR142,0.9,3200.0
velusjonesjr.,CHI,WR,145,WR145,0.5,3000.0
mikestrachan,CAR,WR,146,WR146,0.7,3000.0
marquezcallaway,NO,WR,149,WR149,0.2,3000.0
zachpascal,ARI,WR,151,WR151,0.5,3000.0
parriscampbell,NYG,WR,152,WR152,0.3,3000.0
chrisconley,SF,WR,153,WR153,0.2,3000.0
kayshonboutte,NE,WR,155,WR155,0.2,3000.0
trenttaylor,CHI,WR,156,WR156,0.0,3000.0
ronniebell,SF,WR,157,WR157,0.0,3000.0
jalenreagor,NE,WR,158,WR158,0.0,3000.0
coltondowell,TEN,WR,159,WR159,0.0,3000.0
lawrencecager,NYG,WR,160,WR160,0.0,2500.0
irvincharles,NYJ,WR,165,WR165,0.0,3000.0
austintrammell,LAR,WR,166,WR166,0.0,3000.0
terracemarshalljr.,CAR,WR,171,WR171,0.0,3000.0
jalenbrooks,DAL,WR,172,WR172,0.0,3000.0
mitchelltinsley,WAS,WR,174,WR174,0.0,3000.0
robbiechosen,MIA,WR,176,WR176,0.0,3000.0
tylerjohnson,LAR,WR,180,WR180,0.0,3000.0
jamesproche,CLE,WR,181,WR181,0.0,3000.0
chaseclaypool,MIA,WR,183,WR183,0.0,3000.0
justinshorter,BUF,WR,184,WR184,0.0,3000.0
matthewslater,NE,WR,185,WR185,0.0,3000.0
gunnerolszewski,NYG,WR,186,WR186,0.0,3000.0
traviskelce,KC,TE,1,TE1,14.7,7600.0
georgekittle,SF,TE,2,TE2,13.3,5800.0
treymcbride,ARI,TE,5,TE5,12.9,5200.0
jakeferguson,DAL,TE,7,TE7,11.6,4800.0
davidnjoku,CLE,TE,8,TE8,10.8,4700.0
daltonkincaid,BUF,TE,11,TE11,9.7,5300.0
colekmet,CHI,TE,13,TE13,9.3,4500.0
tuckerkraft,GB,TE,14,TE14,9.0,3000.0
kylepitts,ATL,TE,15,TE15,8.6,4000.0
loganthomas,WAS,TE,16,TE16,8.5,3700.0
taysomhill,NO,TE,18,TE18,7.8,5500.0
hunterhenry,NE,TE,19,TE19,7.7,3200.0
cadeotton,TB,TE,20,TE20,7.6,3200.0
tylerconklin,NYJ,TE,22,TE22,7.3,3100.0
daltonschultz,HOU,TE,23,TE23,7.1,4900.0
dawsonknox,BUF,TE,25,TE25,6.6,2700.0
juwanjohnson,NO,TE,27,TE27,5.8,3000.0
darrenwaller,NYG,TE,29,TE29,4.9,4400.0
jonnusmith,ATL,TE,31,TE31,5.6,2800.0
brevinjordan,HOU,TE,32,TE32,4.2,3100.0
tylerhigbee,LAR,TE,33,TE33,4.2,3600.0
noahgray,KC,TE,34,TE34,4.1,2500.0
durhamsmythe,MIA,TE,36,TE36,3.5,2500.0
danielbellinger,NYG,TE,37,TE37,3.5,2600.0
davisallen,LAR,TE,39,TE39,2.9,3300.0
jeremyruckert,NYJ,TE,40,TE40,2.6,2500.0
stephensullivan,CAR,TE,41,TE41,2.4,2500.0
tommytremble,CAR,TE,42,TE42,2.4,2500.0
fostermoreau,NO,TE,44,TE44,2.3,2500.0
harrisonbryant,CLE,TE,46,TE46,2.2,2500.0
johnbates,WAS,TE,47,TE47,2.2,2500.0
mikegesicki,NE,TE,48,TE48,2.2,2500.0
elijahhiggins,ARI,TE,53,TE53,1.9,2500.0
geoffswaim,ARI,TE,54,TE54,1.9,2500.0
jimmygraham,NO,TE,58,TE58,1.6,2500.0
pharaohbrown,NE,TE,60,TE60,1.5,2500.0
coleturner,WAS,TE,61,TE61,1.5,2500.0
jordanakins,CLE,TE,62,TE62,1.4,2500.0
roberttonyan,CHI,TE,63,TE63,1.4,2500.0
bensims,GB,TE,64,TE64,1.4,2500.0
mycolepruitt,ATL,TE,65,TE65,1.4,2500.0
peytonhendershot,DAL,TE,67,TE67,1.4,2500.0
paynedurham,TB,TE,70,TE70,1.3,2500.0
julianhill,MIA,TE,71,TE71,1.2,2500.0
josiahdeguara,GB,TE,73,TE73,1.1,2500.0
lukeschoonmaker,DAL,TE,74,TE74,1.1,2500.0
charliewoerner,SF,TE,75,TE75,1.1,2500.0
trevonwesco,TEN,TE,76,TE76,1.0,2500.0
andrewbeck,HOU,TE,77,TE77,1.0,4000.0
marcedeslewis,CHI,TE,79,TE79,0.9,2500.0
kennyyeboah,NYJ,TE,83,TE83,0.2,2500.0
blakebell,KC,TE,84,TE84,0.0,2500.0
ericsaubert,HOU,TE,85,TE85,0.5,2500.0
kokieft,TB,TE,89,TE89,0.0,2500.0
kevinrader,TEN,TE,90,TE90,0.0,2500.0
quintinmorris,BUF,TE,91,TE91,0.0,2500.0
brycenhopkins,LAR,TE,92,TE92,0.0,2500.0
braydenwillis,SF,TE,97,TE97,0.0,2500.0
parkerhesse,ATL,TE,98,TE98,0.0,2500.0
tannerconner,MIA,TE,101,TE101,0.0,2500.0
dolphins,MIA,DST,1,DST1,11.5,4000.0
chiefs,KC,DST,2,DST2,8.1,3900.0
49ers,SF,DST,3,DST3,8.0,4400.0
saints,NO,DST,4,DST4,7.8,3800.0
browns,CLE,DST,5,DST5,7.6,3500.0
falcons,ATL,DST,6,DST6,7.5,3600.0
rams,LAR,DST,8,DST8,7.2,3100.0
packers,GB,DST,11,DST11,6.8,3000.0
cowboys,DAL,DST,14,DST14,6.8,3200.0
titans,TEN,DST,16,DST16,6.4,3700.0
bears,CHI,DST,18,DST18,6.1,3300.0
jets,NYJ,DST,20,DST20,6.0,2500.0
texans,HOU,DST,21,DST21,6.0,3400.0
panthers,CAR,DST,23,DST23,5.9,2800.0
bills,BUF,DST,25,DST25,5.6,2400.0
buccaneers,TB,DST,27,DST27,5.5,2900.0
patriots,NE,DST,28,DST28,5.5,2300.0
giants,NYG,DST,29,DST29,5.5,2700.0
commanders,WAS,DST,31,DST31,5.2,2600.0
cardinals,ARI,DST,32,DST32,4.9,2200.0
