player_name,player_team_id,player_position_id,rank_ecr,pos_rank,projected_points,salary
jamisoncrowder,WAS,WR,143,WR143,1.0,3000.0
elijahcooks,JAC,WR,144,WR144,1.0,3000.0
chaseclaypool,MIA,WR,145,WR145,0.9,3000.0
deonteharty,BUF,WR,146,WR146,0.6,3000.0
chrisconley,SF,WR,148,WR148,0.5,3000.0
charliejones,CIN,WR,149,WR149,0.5,3000.0
keithkirkwood,NO,WR,150,WR150,0.5,3000.0
trenttaylor,CHI,WR,151,WR151,0.4,3000.0
masonkinsey,TEN,WR,152,WR152,0.4,3000.0
collinjohnson,CHI,WR,153,WR153,0.3,3000.0
mackhollins,ATL,WR,154,WR154,0.2,3000.0
milesboykin,PIT,WR,155,WR155,0.2,3000.0
sterlingshepard,NYG,WR,156,WR156,0.2,3000.0
jauanjennings,SF,WR,158,WR158,0.0,3800.0
phillipdorsett,DEN,WR,159,WR159,0.0,3000.0
benskowronek,LAR,WR,160,WR160,0.0,3000.0
deandrecarter,LV,WR,161,WR161,0.0,3000.0
tylanwallace,BAL,WR,162,WR162,0.0,3000.0
ethanfernea,IND,WR,163,WR163,0.0,3000.0
gunnerolszewski,NYG,WR,164,WR164,0.0,3000.0
kayshonboutte,NE,WR,166,WR166,0.0,3000.0
britaincovey,PHI,WR,167,WR167,0.0,3000.0
michaelbandy,DEN,WR,168,WR168,0.0,3000.0
kadendavis,ARI,WR,171,WR171,0.0,3000.0
austintrammell,LAR,WR,173,WR173,0.0,3000.0
danchisena,ARI,WR,174,WR174,0.0,3000.0
traviskelce,KC,TE,1,TE1,15.0,7000.0
treymcbride,ARI,TE,2,TE2,14.3,5900.0
georgekittle,SF,TE,3,TE3,13.8,5600.0
evanengram,JAC,TE,7,TE7,12.4,5700.0
dallasgoedert,PHI,TE,8,TE8,10.8,4800.0
isaiahlikely,BAL,TE,9,TE9,10.7,4600.0
daltonschultz,HOU,TE,10,TE10,10.2,4300.0
darrenwaller,NYG,TE,11,TE11,9.9,4500.0
geraldeverett,LAC,TE,12,TE12,9.5,3500.0
colekmet,CHI,TE,14,TE14,8.9,4700.0
kylepitts,ATL,TE,15,TE15,8.7,4100.0
daltonkincaid,BUF,TE,17,TE17,8.5,4900.0
patfreiermuth,PIT,TE,18,TE18,7.6,3700.0
loganthomas,WAS,TE,19,TE19,7.5,3500.0
cadeotton,TB,TE,20,TE20,7.5,3100.0
juwanjohnson,NO,TE,21,TE21,6.9,3400.0
taysomhill,NO,TE,22,TE22,6.8,4400.0
tannerhudson,CIN,TE,23,TE23,6.3,3300.0
jonnusmith,ATL,TE,24,TE24,6.3,3000.0
tylerhigbee,LAR,TE,26,TE26,5.7,3300.0
noahfant,SEA,TE,27,TE27,5.7,2700.0
kylengranson,IND,TE,28,TE28,5.3,2800.0
durhamsmythe,MIA,TE,29,TE29,5.1,2900.0
dawsonknox,BUF,TE,30,TE30,5.1,3000.0
hunterhenry,NE,TE,31,TE31,5.0,4000.0
noahgray,KC,TE,33,TE33,4.8,2500.0
mikegesicki,NE,TE,34,TE34,4.5,2800.0
adamtrautman,DEN,TE,35,TE35,4.4,2900.0
austinhooper,LV,TE,36,TE36,4.2,2500.0
tommytremble,CAR,TE,38,TE38,3.9,2600.0
willmallory,IND,TE,39,TE39,3.8,2500.0
lucaskrull,DEN,TE,40,TE40,3.8,2800.0
danielbellinger,NYG,TE,41,TE41,3.6,2800.0
drewsample,CIN,TE,42,TE42,3.4,2600.0
fostermoreau,NO,TE,43,TE43,3.3,2500.0
elijahhiggins,ARI,TE,44,TE44,3.3,2700.0
colbyparkinson,SEA,TE,45,TE45,3.0,2600.0
stephensullivan,CAR,TE,46,TE46,3.0,2500.0
johnbates,WAS,TE,47,TE47,2.9,2500.0
roberttonyan,CHI,TE,48,TE48,2.9,2900.0
brevinjordan,HOU,TE,49,TE49,2.9,2500.0
moalie-cox,IND,TE,50,TE50,2.7,2500.0
stonesmartt,LAC,TE,51,TE51,2.7,2500.0
pharaohbrown,NE,TE,53,TE53,2.5,2500.0
donaldparhamjr.,LAC,TE,54,TE54,2.5,2700.0
willdissly,SEA,TE,55,TE55,2.4,2500.0
charliekolar,BAL,TE,56,TE56,2.3,2500.0
davisallen,LAR,TE,57,TE57,2.2,2800.0
jimmygraham,NO,TE,58,TE58,2.1,2500.0
connorheyward,PIT,TE,60,TE60,2.0,2500.0
paynedurham,TB,TE,62,TE62,1.7,2500.0
mycolepruitt,ATL,TE,63,TE63,1.7,2500.0
lukefarrell,JAC,TE,64,TE64,1.7,2700.0
mitchellwilcox,CIN,TE,65,TE65,1.6,2500.0
marcedeslewis,CHI,TE,67,TE67,1.4,2600.0
julianhill,MIA,TE,68,TE68,1.3,2500.0
ianthomas,CAR,TE,70,TE70,1.1,2500.0
blakebell,KC,TE,72,TE72,1.1,2500.0
andrewbeck,HOU,TE,74,TE74,1.0,4000.0
darnellwashington,PIT,TE,75,TE75,1.0,2500.0
charliewoerner,SF,TE,76,TE76,0.8,3000.0
jackstoll,PHI,TE,77,TE77,0.8,2800.0
brentonstrange,JAC,TE,79,TE79,0.6,2500.0
colefotheringham,LV,TE,80,TE80,0.5,2500.0
joshwhyle,TEN,TE,81,TE81,0.5,2500.0
coleturner,WAS,TE,85,TE85,0.2,2500.0
tuckerfisk,ATL,TE,87,TE87,0.0,2500.0
blakewhiteheart,ARI,TE,89,TE89,0.0,2500.0
quintinmorris,BUF,TE,90,TE90,0.0,2500.0
grantcalcaterra,PHI,TE,91,TE91,0.0,2500.0
nickvannett,LAC,TE,92,TE92,0.0,2500.0
zachgentry,LV,TE,93,TE93,0.0,2500.0
kevinrader,TEN,TE,94,TE94,0.0,2500.0
chrismanhertz,DEN,TE,95,TE95,0.0,2500.0
trevonwesco,TEN,TE,96,TE96,0.0,2500.0
ericsaubert,HOU,TE,97,TE97,0.0,2500.0
brycenhopkins,LAR,TE,98,TE98,0.0,2500.0
tylerkroft,MIA,TE,99,TE99,0.0,2500.0
irvsmithjr.,CIN,TE,100,TE100,0.0,2500.0
mattsokol,NE,TE,101,TE101,0.0,2500.0
braydenwillis,SF,TE,102,TE102,0.0,2500.0
rodneywilliams,PIT,TE,103,TE103,0.0,2500.0
bradyrussell,SEA,TE,104,TE104,0.0,2500.0
bills,BUF,DST,2,DST2,8.3,3900.0
49ers,SF,DST,3,DST3,7.8,4200.0
chiefs,KC,DST,4,DST4,7.7,3600.0
bears,CHI,DST,6,DST6,7.5,3400.0
broncos,DEN,DST,7,DST7,7.5,2900.0
eagles,PHI,DST,8,DST8,7.4,4000.0
jaguars,JAC,DST,9,DST9,7.1,3800.0
colts,IND,DST,10,DST10,7.0,3200.0
rams,LAR,DST,11,DST11,6.6,3500.0
ravens,BAL,DST,12,DST12,6.5,2800.0
texans,HOU,DST,13,DST13,6.4,3000.0
seahawks,SEA,DST,14,DST14,6.3,3700.0
falcons,ATL,DST,16,DST16,6.2,3100.0
raiders,LV,DST,18,DST18,6.0,3000.0
buccaneers,TB,DST,19,DST19,5.9,3300.0
chargers,LAC,DST,21,DST21,5.9,2900.0
steelers,PIT,DST,22,DST22,5.9,3300.0
saints,NO,DST,23,DST23,5.9,3100.0
dolphins,MIA,DST,24,DST24,5.8,2800.0
patriots,NE,DST,25,DST25,5.7,2300.0
titans,TEN,DST,26,DST26,5.7,3200.0
panthers,CAR,DST,27,DST27,5.6,2700.0
bengals,CIN,DST,29,DST29,5.4,2600.0
giants,NYG,DST,30,DST30,5.3,2500.0
cardinals,ARI,DST,31,DST31,5.3,2400.0
commanders,WAS,DST,32,DST32,5.1,2000.0
