player_name,player_team_id,player_position_id,rank_ecr,pos_rank,projected_points,salary
gabedavis,BUF,WR,36,WR36,10.5,5800.0
jakobimeyers,LV,WR,38,WR38,10.4,5700.0
teehiggins,CIN,WR,39,WR39,10.4,5900.0
jaxonsmith-njigba,SEA,WR,40,WR40,10.3,4100.0
elijahmoore,CLE,WR,41,WR41,9.6,4500.0
jordanaddison,MIN,WR,42,WR42,9.4,5500.0
amaricooper,CLE,WR,43,WR43,9.4,5800.0
noahbrown,HOU,WR,45,WR45,8.9,5000.0
jerryjeudy,DEN,WR,46,WR46,8.8,4700.0
odellbeckhamjr.,BAL,WR,47,WR47,8.7,3800.0
jonathanmingo,CAR,WR,48,WR48,8.6,3500.0
zayjones,JAC,WR,49,WR49,8.5,3700.0
khalilshakir,BUF,WR,51,WR51,8.1,3900.0
tylerboyd,CIN,WR,52,WR52,8.0,4400.0
alecpierce,IND,WR,54,WR54,7.6,3700.0
jamesonwilliams,DET,WR,56,WR56,7.5,3500.0
quentinjohnston,LAC,WR,57,WR57,7.3,4000.0
justinwatson,KC,WR,58,WR58,7.3,3600.0
rashodbateman,BAL,WR,59,WR59,7.2,3200.0
treypalmer,TB,WR,60,WR60,6.9,3200.0
darnellmooney,CHI,WR,61,WR61,6.9,3300.0
jalenguyton,LAC,WR,62,WR62,6.6,3200.0
robertwoods,HOU,WR,63,WR63,6.6,4200.0
djcharkjr.,CAR,WR,65,WR65,6.2,3300.0
parkerwashington,JAC,WR,66,WR66,6.1,3000.0
a.t.perry,NO,WR,67,WR67,6.1,3500.0
k.j.osborn,MIN,WR,69,WR69,5.5,4000.0
joshreynolds,DET,WR,70,WR70,5.4,3300.0
marvinmimsjr.,DEN,WR,71,WR71,5.4,3300.0
cedrictillman,CLE,WR,72,WR72,5.3,3400.0
tutuatwell,LAR,WR,73,WR73,5.3,3600.0
xaviergipson,NYJ,WR,77,WR77,5.0,3100.0
marquezvaldes-scantling,KC,WR,79,WR79,4.9,3000.0
jauanjennings,SF,WR,81,WR81,4.7,3600.0
skyymoore,KC,WR,82,WR82,4.7,3000.0
kalifraymond,DET,WR,83,WR83,4.6,3000.0
hunterrenfrow,LV,WR,84,WR84,4.6,3100.0
kadariustoney,KC,WR,85,WR85,4.6,3100.0
johnmetchie,HOU,WR,86,WR86,4.4,3000.0
demarcusrobinson,LAR,WR,91,WR91,3.8,3200.0
lynnbowdenjr.,NO,WR,92,WR92,3.6,3000.0
nelsonagholor,BAL,WR,93,WR93,3.6,3000.0
vanjefferson,ATL,WR,95,WR95,3.5,3000.0
allenlazard,NYJ,WR,97,WR97,3.4,3100.0
trentonirwin,CIN,WR,100,WR100,3.1,3200.0
tylerscott,CHI,WR,103,WR103,2.9,3000.0
tretucker,LV,WR,104,WR104,2.8,3000.0
deriusdavis,LAC,WR,107,WR107,2.7,3000.0
jakebobo,SEA,WR,108,WR108,2.7,3000.0
deventhompkins,TB,WR,109,WR109,2.6,3000.0
khadarelhodge,ATL,WR,110,WR110,2.6,3000.0
richiejamesjr.,KC,WR,112,WR112,2.4,3000.0
lil'jordanhumphrey,DEN,WR,113,WR113,2.1,3000.0
benskowronek,LAR,WR,114,WR114,2.0,3000.0
brandonpowell,MIN,WR,115,WR115,2.0,3200.0
keithkirkwood,NO,WR,116,WR116,1.9,3000.0
mikestrachan,CAR,WR,117,WR117,1.8,3000.0
mackhollins,ATL,WR,119,WR119,1.7,3300.0
rashidshaheed,NO,WR,120,WR120,1.6,4300.0
isaiahmckenzie,IND,WR,121,WR121,1.5,3000.0
davidbell,CLE,WR,122,WR122,1.5,3100.0
trentsherfield,BUF,WR,123,WR123,1.5,3000.0
donovanpeoples-jones,DET,WR,125,WR125,1.4,3000.0
alexerickson,LAC,WR,126,WR126,1.4,3000.0
marquezcallaway,NO,WR,127,WR127,1.3,3000.0
brandonjohnson,DEN,WR,129,WR129,1.2,3000.0
timjones,JAC,WR,131,WR131,0.9,3000.0
ihmirsmith-marsette,CAR,WR,132,WR132,0.9,3000.0
xavierhutchinson,HOU,WR,134,WR134,0.8,3000.0
marquisegoodwin,CLE,WR,135,WR135,0.7,3000.0
andreiiosivas,CIN,WR,136,WR136,0.7,3000.0
velusjonesjr.,CHI,WR,137,WR137,0.7,3000.0
davidmoore,TB,WR,138,WR138,0.7,3000.0
randallcobb,NYJ,WR,139,WR139,0.6,3000.0
deandrecarter,LV,WR,140,WR140,0.5,3000.0
ronniebell,SF,WR,141,WR141,0.5,3000.0
chrisconley,SF,WR,142,WR142,0.4,3000.0
devinduvernay,BAL,WR,143,WR143,0.3,3000.0
trenttaylor,CHI,WR,144,WR144,0.3,3000.0
tylanwallace,BAL,WR,145,WR145,0.3,3000.0
deonteharty,BUF,WR,146,WR146,0.3,3000.0
terracemarshalljr.,CAR,WR,148,WR148,0.2,3000.0
charliejones,CIN,WR,149,WR149,0.2,3000.0
d.j.montgomery,IND,WR,151,WR151,0.0,3000.0
austintrammell,LAR,WR,154,WR154,0.0,3000.0
ryanmiller,TB,WR,155,WR155,0.0,3000.0
andyisabella,BUF,WR,156,WR156,0.0,3000.0
jamesproche,CLE,WR,157,WR157,0.0,3000.0
irvincharles,NYJ,WR,159,WR159,0.0,3000.0
codythompson,SEA,WR,160,WR160,0.0,3000.0
collinjohnson,CHI,WR,161,WR161,0.0,3000.0
deeeskridge,SEA,WR,162,WR162,0.0,3000.0
darekeyoung,SEA,WR,163,WR163,0.0,3000.0
antoinegreen,DET,WR,165,WR165,0.0,3000.0
djturner,LV,WR,167,WR167,0.0,3000.0
traviskelce,KC,TE,1,TE1,15.3,7800.0
samlaporta,DET,TE,2,TE2,12.9,6100.0
georgekittle,SF,TE,3,TE3,12.5,5900.0
t.j.hockenson,MIN,TE,4,TE4,11.9,6000.0
daltonkincaid,BUF,TE,6,TE6,11.0,5500.0
evanengram,JAC,TE,7,TE7,10.9,4800.0
davidnjoku,CLE,TE,8,TE8,10.8,4100.0
isaiahlikely,BAL,TE,9,TE9,10.5,3500.0
colekmet,CHI,TE,10,TE10,10.0,4300.0
kylepitts,ATL,TE,12,TE12,8.3,3700.0
geraldeverett,LAC,TE,14,TE14,7.8,3400.0
cadeotton,TB,TE,15,TE15,7.6,3100.0
brevinjordan,HOU,TE,17,TE17,7.3,3100.0
tylerconklin,NYJ,TE,19,TE19,7.0,3000.0
juwanjohnson,NO,TE,20,TE20,6.5,3300.0
michaelmayer,LV,TE,22,TE22,6.5,2900.0
tannerhudson,CIN,TE,23,TE23,6.3,2800.0
jonnusmith,ATL,TE,24,TE24,6.0,3100.0
donaldparhamjr.,LAC,TE,25,TE25,5.8,3200.0
noahfant,SEA,TE,26,TE26,5.4,2800.0
kylengranson,IND,TE,27,TE27,5.3,2600.0
adamtrautman,DEN,TE,29,TE29,4.3,2800.0
noahgray,KC,TE,30,TE30,3.9,2500.0
taysomhill,NO,TE,32,TE32,3.7,5400.0
harrisonbryant,CLE,TE,33,TE33,3.6,2900.0
stephensullivan,CAR,TE,35,TE35,3.2,2500.0
dawsonknox,BUF,TE,36,TE36,3.1,3000.0
jeremyruckert,NYJ,TE,37,TE37,3.1,2500.0
tommytremble,CAR,TE,38,TE38,3.0,2500.0
irvsmithjr.,CIN,TE,39,TE39,3.0,2500.0
willmallory,IND,TE,40,TE40,2.8,2500.0
hunterlong,LAR,TE,42,TE42,2.8,2500.0
lukefarrell,JAC,TE,44,TE44,2.7,2500.0
fostermoreau,NO,TE,45,TE45,2.5,2500.0
drewsample,CIN,TE,46,TE46,2.5,2500.0
willdissly,SEA,TE,48,TE48,2.3,2500.0
ianthomas,CAR,TE,49,TE49,2.3,2500.0
josholiver,MIN,TE,50,TE50,2.2,2700.0
tylerhigbee,LAR,TE,51,TE51,2.2,3600.0
austinhooper,LV,TE,52,TE52,2.1,2500.0
colbyparkinson,SEA,TE,53,TE53,2.1,2500.0
lucaskrull,DEN,TE,55,TE55,1.8,2500.0
moalie-cox,IND,TE,56,TE56,1.8,2500.0
roberttonyan,CHI,TE,57,TE57,1.8,2500.0
brycenhopkins,LAR,TE,58,TE58,1.7,2500.0
davisallen,LAR,TE,59,TE59,1.7,2700.0
brockwright,DET,TE,60,TE60,1.6,2500.0
andrewbeck,HOU,TE,61,TE61,1.6,4000.0
stonesmartt,LAC,TE,63,TE63,1.5,2500.0
jordanakins,CLE,TE,64,TE64,1.5,2500.0
charliekolar,BAL,TE,65,TE65,1.5,2500.0
paynedurham,TB,TE,69,TE69,1.2,2500.0
mycolepruitt,ATL,TE,70,TE70,1.2,2500.0
ericsaubert,HOU,TE,71,TE71,1.1,2500.0
mitchellwilcox,CIN,TE,73,TE73,1.0,2500.0
chrismanhertz,DEN,TE,74,TE74,1.0,2500.0
quintinmorris,BUF,TE,77,TE77,0.5,2500.0
blakebell,KC,TE,78,TE78,0.4,2500.0
charliewoerner,SF,TE,79,TE79,0.3,2500.0
marcedeslewis,CHI,TE,80,TE80,0.3,2500.0
johnnymundt,MIN,TE,81,TE81,0.0,2500.0
jimmygraham,NO,TE,82,TE82,0.0,2500.0
kennyyeboah,NYJ,TE,85,TE85,0.0,2500.0
kokieft,TB,TE,87,TE87,0.0,2500.0
jamesmitchell,DET,TE,88,TE88,0.0,2500.0
joshpederson,JAC,TE,89,TE89,0.0,2500.0
parkerhesse,ATL,TE,90,TE90,0.0,2500.0
braydenwillis,SF,TE,91,TE91,0.0,2500.0
stephenanderson,LAC,TE,93,TE93,0.0,2500.0
jesperhorsted,LV,TE,94,TE94,0.0,2500.0
49ers,SF,DST,3,DST3,8.0,3700.0
texans,HOU,DST,4,DST4,7.6,4000.0
ravens,BAL,DST,5,DST5,7.6,3300.0
saints,NO,DST,7,DST7,7.3,3900.0
browns,CLE,DST,8,DST8,7.1,3000.0
jaguars,JAC,DST,9,DST9,6.8,3600.0
lions,DET,DST,10,DST10,6.7,3400.0
vikings,MIN,DST,11,DST11,6.6,3100.0
colts,IND,DST,13,DST13,6.5,3500.0
jets,NYJ,DST,14,DST14,6.5,2900.0
falcons,ATL,DST,16,DST16,6.4,2900.0
chargers,LAC,DST,17,DST17,6.3,3200.0
buccaneers,TB,DST,18,DST18,6.2,3800.0
chiefs,KC,DST,19,DST19,6.0,2600.0
raiders,LV,DST,20,DST20,6.0,3200.0
broncos,DEN,DST,21,DST21,5.9,2800.0
panthers,CAR,DST,22,DST22,5.7,3000.0
bears,CHI,DST,23,DST23,5.7,2400.0
bengals,CIN,DST,24,DST24,5.6,3100.0
bills,BUF,DST,27,DST27,5.5,2500.0
rams,LAR,DST,28,DST28,5.4,2700.0
seahawks,SEA,DST,30,DST30,5.3,2400.0
