player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
tylerallgeier,RB,41,RB41,7.5,5000.0
tyjaespears,RB,42,RB42,7.5,4700.0
camakers,RB,43,RB43,7.3,4800.0
ezekielelliott,RB,44,RB44,7.3,4600.0
pierrestrongjr.,RB,46,RB46,6.9,4300.0
jaleelmclaughlin,RB,47,RB47,6.8,4700.0
jeffwilsonjr.,RB,49,RB49,6.3,4500.0
jerickmckinnon,RB,50,RB50,6.2,4600.0
antoniogibson,RB,51,RB51,5.6,4500.0
kennethgainwell,RB,53,RB53,5.5,4500.0
jamaalwilliams,RB,54,RB54,5.4,4300.0
samajeperine,RB,55,RB55,5.1,4200.0
ricodowdle,RB,56,RB56,4.9,4300.0
salvonahmed,RB,57,RB57,4.8,4600.0
zachcharbonnet,RB,58,RB58,4.7,4300.0
elijahmitchell,RB,59,RB59,4.2,4900.0
dalvincook,RB,60,RB60,4.1,4600.0
michaelcarter,RB,61,RB61,3.8,4000.0
clydeedwards-helaire,RB,62,RB62,3.7,4200.0
cordarrellepatterson,RB,63,RB63,3.7,4700.0
mattbreida,RB,64,RB64,3.5,4400.0
chrisrodriguezjr.,RB,66,RB66,3.2,4000.0
tankbigsby,RB,67,RB67,3.1,4200.0
jeromeford,RB,68,RB68,3.1,5300.0
deejaydallas,RB,70,RB70,2.9,4200.0
damienwilliams,RB,71,RB71,2.6,4000.0
kylejuszczyk,RB,72,RB72,2.3,4000.0
keaontayingram,RB,73,RB73,2.2,4500.0
jordanmason,RB,75,RB75,1.9,5000.0
trayveonwilliams,RB,77,RB77,1.5,4400.0
kendremiller,RB,78,RB78,1.2,4200.0
alecingold,RB,79,RB79,1.1,4000.0
keatonmitchell,RB,80,RB80,1.1,4000.0
patrickricard,RB,81,RB81,1.0,4000.0
bostonscott,RB,82,RB82,1.0,4000.0
emanuelwilson,RB,83,RB83,0.9,4000.0
mylesgaskin,RB,84,RB84,0.9,4000.0
tychandler,RB,85,RB85,0.9,4400.0
c.j.ham,RB,87,RB87,0.8,4000.0
tymontgomery,RB,91,RB91,0.7,3000.0
d'ernestjohnson,RB,92,RB92,0.7,4000.0
mikeboone,RB,96,RB96,0.6,4000.0
chrisevans,RB,97,RB97,0.6,4000.0
michaelburton,RB,98,RB98,0.6,4000.0
hunterluepke,RB,99,RB99,0.5,4000.0
raheemblackshear,RB,101,RB101,0.4,4000.0
keithsmith,RB,102,RB102,0.3,4000.0
owenwright,RB,104,RB104,0.3,4000.0
jashauncorbin,RB,105,RB105,0.2,4000.0
treysermon,RB,106,RB106,0.2,4000.0
nickbawden,RB,107,RB107,0.0,4000.0
tyreekhill,WR,1,WR1,22.0,9500.0
a.j.brown,WR,3,WR3,19.1,8000.0
ja'marrchase,WR,5,WR5,18.4,8100.0
cooperkupp,WR,6,WR6,18.3,9000.0
ceedeelamb,WR,9,WR9,16.6,7600.0
pukanacua,WR,10,WR10,16.4,7900.0
brandonaiyuk,WR,11,WR11,15.7,7000.0
adamthielen,WR,12,WR12,15.6,6600.0
jaylenwaddle,WR,14,WR14,15.1,7500.0
chrisolave,WR,15,WR15,15.1,6400.0
zayflowers,WR,16,WR16,15.0,5600.0
christiankirk,WR,18,WR18,14.8,5900.0
jordanaddison,WR,19,WR19,14.0,5700.0
nicocollins,WR,20,WR20,13.9,5500.0
devontasmith,WR,21,WR21,13.9,6700.0
garrettwilson,WR,23,WR23,13.6,6300.0
terrymclaurin,WR,25,WR25,13.5,5300.0
michaelpittmanjr.,WR,26,WR26,13.4,6500.0
georgepickens,WR,27,WR27,13.2,5600.0
calvinridley,WR,28,WR28,12.6,5800.0
dkmetcalf,WR,29,WR29,12.5,6800.0
drakelondon,WR,30,WR30,12.4,5100.0
teehiggins,WR,31,WR31,12.2,5900.0
marquisebrown,WR,32,WR32,12.1,5200.0
diontaejohnson,WR,33,WR33,12.0,5000.0
courtlandsutton,WR,34,WR34,11.9,5300.0
tankdell,WR,35,WR35,11.9,4900.0
amaricooper,WR,36,WR36,11.8,6200.0
joshdowns,WR,37,WR37,11.8,4800.0
tylerlockett,WR,39,WR39,11.5,6000.0
christianwatson,WR,40,WR40,11.3,5100.0
rasheerice,WR,41,WR41,11.3,5000.0
kendrickbourne,WR,42,WR42,11.2,4700.0
deandrehopkins,WR,43,WR43,11.0,5500.0
michaelthomas,WR,44,WR44,10.7,4900.0
jerryjeudy,WR,46,WR46,10.5,5400.0
romeodoubs,WR,47,WR47,10.1,4900.0
k.j.osborn,WR,48,WR48,9.7,4700.0
curtissamuel,WR,49,WR49,9.7,4200.0
rashidshaheed,WR,50,WR50,9.0,3900.0
brandincooks,WR,51,WR51,9.0,4600.0
elijahmoore,WR,52,WR52,8.7,4100.0
jaxonsmith-njigba,WR,53,WR53,8.5,4300.0
michaelgallup,WR,54,WR54,8.5,3400.0
wan'dalerobinson,WR,55,WR55,8.3,3700.0
jaydenreed,WR,57,WR57,8.1,3700.0
jahandotson,WR,58,WR58,8.1,4500.0
rondalemoore,WR,59,WR59,8.0,3400.0
tylerboyd,WR,60,WR60,7.8,4600.0
odellbeckhamjr.,WR,61,WR61,7.7,3800.0
djcharkjr.,WR,62,WR62,7.3,3800.0
jauanjennings,WR,63,WR63,7.3,3800.0
tutuatwell,WR,64,WR64,7.3,4400.0
michaelwilson,WR,65,WR65,7.3,3600.0
allenlazard,WR,66,WR66,7.3,3400.0
brandonpowell,WR,67,WR67,7.2,3200.0
demariodouglas,WR,68,WR68,6.9,3300.0
treylonburks,WR,70,WR70,6.8,3900.0
dariusslayton,WR,71,WR71,6.8,3400.0
jalinhyatt,WR,72,WR72,6.3,3100.0
marvinmimsjr.,WR,74,WR74,6.0,3300.0
nelsonagholor,WR,76,WR76,5.9,3400.0
marquezvaldes-scantling,WR,77,WR77,5.7,3200.0
jonathanmingo,WR,78,WR78,5.6,3400.0
skyymoore,WR,79,WR79,5.6,3200.0
kadariustoney,WR,80,WR80,5.6,3400.0
rashodbateman,WR,81,WR81,5.5,3300.0
braxtonberrios,WR,83,WR83,5.5,3000.0
devanteparker,WR,84,WR84,5.4,3200.0
alecpierce,WR,85,WR85,5.4,3400.0
jakebobo,WR,87,WR87,5.1,3500.0
donovanpeoples-jones,WR,88,WR88,5.0,3100.0
jamalagnew,WR,89,WR89,4.9,3000.0
allenrobinson,WR,90,WR90,4.9,3300.0
jujusmith-schuster,WR,91,WR91,4.9,3100.0
cedrickwilsonjr.,WR,92,WR92,4.8,3000.0
nickwestbrook-ikhine,WR,93,WR93,4.7,3300.0
mecolehardmanjr.,WR,94,WR94,4.7,3300.0
ray-raymccloud,WR,95,WR95,4.5,3000.0
noahbrown,WR,99,WR99,4.2,3000.0
olamidezaccheaus,WR,100,WR100,3.7,3000.0
vanjefferson,WR,101,WR101,3.6,3200.0
isaiahhodgins,WR,102,WR102,3.5,3500.0
mackhollins,WR,104,WR104,3.4,3300.0
terracemarshalljr.,WR,105,WR105,3.2,3000.0
calvinaustin,WR,107,WR107,3.1,3200.0
johnmetchie,WR,108,WR108,3.0,3000.0
juliojones,WR,110,WR110,3.0,3200.0
dontayvionwicks,WR,111,WR111,2.9,3000.0
marquisegoodwin,WR,113,WR113,2.8,3000.0
trentonirwin,WR,114,WR114,2.5,3000.0
dyamibrown,WR,115,WR115,2.4,3000.0
justinwatson,WR,116,WR116,2.3,3000.0
timjones,WR,117,WR117,2.2,3000.0
chrismoore,WR,118,WR118,2.2,3000.0
xaviergipson,WR,120,WR120,2.1,3000.0
samoritoure,WR,121,WR121,2.0,3000.0
lil'jordanhumphrey,WR,122,WR122,2.0,3000.0
kylephilips,WR,123,WR123,2.0,3000.0
kavontaeturpin,WR,124,WR124,1.9,3000.0
sterlingshepard,WR,125,WR125,1.8,3000.0
jalentolbert,WR,126,WR126,1.7,3000.0
isaiahmckenzie,WR,127,WR127,1.7,3000.0
andreiiosivas,WR,128,WR128,1.7,3000.0
khadarelhodge,WR,129,WR129,1.6,3000.0
byronpringle,WR,131,WR131,1.5,3000.0
brandonjohnson,WR,133,WR133,1.5,3000.0
gregdortch,WR,134,WR134,1.5,3000.0
xavierhutchinson,WR,136,WR136,1.3,3000.0
devinduvernay,WR,137,WR137,1.3,3000.0
parriscampbell,WR,138,WR138,1.2,3000.0
davidbell,WR,139,WR139,1.2,3000.0
chaseclaypool,WR,141,WR141,1.1,3000.0
benskowronek,WR,142,WR142,1.0,3000.0
jalenreagor,WR,144,WR144,0.8,3000.0
ronniebell,WR,145,WR145,0.6,3300.0
zachpascal,WR,146,WR146,0.5,3000.0
rivercracraft,WR,147,WR147,0.5,3000.0
jalennailor,WR,148,WR148,0.5,3000.0
trishtonjackson,WR,150,WR150,0.3,3000.0
tre'quansmith,WR,151,WR151,0.3,3000.0
justynross,WR,153,WR153,0.2,3000.0
ihmirsmith-marsette,WR,154,WR154,0.2,3000.0
lynnbowdenjr.,WR,155,WR155,0.2,3000.0
milesboykin,WR,156,WR156,0.0,3000.0
a.t.perry,WR,157,WR157,0.0,3000.0
jamisoncrowder,WR,159,WR159,0.0,3000.0
elijahcooks,WR,160,WR160,0.0,3000.0
chrisconley,WR,161,WR161,0.0,3000.0
britaincovey,WR,162,WR162,0.0,3000.0
cedrictillman,WR,163,WR163,0.0,3000.0
austintrammell,WR,164,WR164,0.0,3000.0
n'kealharry,WR,165,WR165,0.0,3000.0
codythompson,WR,166,WR166,0.0,3000.0
tylanwallace,WR,167,WR167,0.0,3000.0
traviskelce,TE,1,TE1,19.7,8400.0
markandrews,TE,2,TE2,14.7,6400.0
t.j.hockenson,TE,3,TE3,14.4,6200.0
georgekittle,TE,5,TE5,11.3,5400.0
darrenwaller,TE,6,TE6,11.1,5200.0
dallasgoedert,TE,7,TE7,10.8,4600.0
evanengram,TE,8,TE8,10.3,4500.0
daltonschultz,TE,9,TE9,10.3,3900.0
jakeferguson,TE,11,TE11,9.0,3600.0
kylepitts,TE,12,TE12,8.6,3800.0
loganthomas,TE,13,TE13,8.5,3400.0
treymcbride,TE,14,TE14,8.4,2800.0
jonnusmith,TE,15,TE15,8.3,3500.0
davidnjoku,TE,16,TE16,7.9,3600.0
lukemusgrave,TE,19,TE19,7.0,3500.0
taysomhill,TE,20,TE20,6.9,4000.0
hunterhenry,TE,21,TE21,6.4,3700.0
tylerhigbee,TE,22,TE22,6.4,3300.0
tylerconklin,TE,23,TE23,6.3,3200.0
mikegesicki,TE,27,TE27,5.5,2700.0
juwanjohnson,TE,28,TE28,5.1,3000.0
irvsmithjr.,TE,30,TE30,5.0,2800.0
noahfant,TE,31,TE31,4.8,2700.0
durhamsmythe,TE,32,TE32,4.5,2800.0
haydenhurst,TE,33,TE33,4.4,2900.0
adamtrautman,TE,34,TE34,4.2,2600.0
noahgray,TE,35,TE35,4.1,2800.0
connorheyward,TE,36,TE36,4.0,2600.0
colbyparkinson,TE,37,TE37,3.7,2500.0
fostermoreau,TE,39,TE39,3.1,2900.0
josholiver,TE,41,TE41,2.8,2800.0
moalie-cox,TE,42,TE42,2.7,2500.0
tommytremble,TE,43,TE43,2.7,2500.0
josiahdeguara,TE,44,TE44,2.6,2800.0
tuckerkraft,TE,45,TE45,2.6,2500.0
lukeschoonmaker,TE,46,TE46,2.2,2500.0
geoffswaim,TE,47,TE47,2.1,2500.0
c.j.uzomah,TE,49,TE49,2.1,2500.0
pharaohbrown,TE,50,TE50,2.0,2500.0
brentonstrange,TE,51,TE51,1.9,2500.0
willdissly,TE,53,TE53,1.9,2500.0
harrisonbryant,TE,54,TE54,1.8,2500.0
darnellwashington,TE,55,TE55,1.8,2500.0
johnbates,TE,56,TE56,1.8,2500.0
willmallory,TE,58,TE58,1.6,2500.0
danielbellinger,TE,59,TE59,1.6,2500.0
isaiahlikely,TE,60,TE60,1.6,2500.0
teaganquitoriano,TE,61,TE61,1.4,2500.0
jordanakins,TE,62,TE62,1.4,2500.0
jeremyruckert,TE,63,TE63,1.4,2500.0
nateadkins,TE,64,TE64,1.3,2500.0
lukefarrell,TE,65,TE65,1.3,2500.0
mycolepruitt,TE,66,TE66,1.3,2500.0
elijahhiggins,TE,67,TE67,1.1,2500.0
drewsample,TE,68,TE68,1.0,2500.0
chrismanhertz,TE,69,TE69,1.0,2500.0
mitchellwilcox,TE,70,TE70,0.9,2500.0
trevonwesco,TE,71,TE71,0.9,2500.0
julianhill,TE,72,TE72,0.9,2500.0
blakebell,TE,73,TE73,0.9,2500.0
stephensullivan,TE,74,TE74,0.8,2500.0
jackstoll,TE,75,TE75,0.7,2500.0
brycenhopkins,TE,76,TE76,0.7,2500.0
bensims,TE,78,TE78,0.6,2500.0
andrewbeck,TE,79,TE79,0.6,4000.0
seanmckeon,TE,80,TE80,0.6,2500.0
rodneywilliams,TE,83,TE83,0.6,2500.0
charliewoerner,TE,84,TE84,0.4,2500.0
rossdwelley,TE,85,TE85,0.4,2500.0
johnnymundt,TE,86,TE86,0.3,2500.0
grantcalcaterra,TE,88,TE88,0.3,2500.0
kevinrader,TE,89,TE89,0.0,2500.0
davisallen,TE,92,TE92,0.0,2500.0
daltonkeene,TE,93,TE93,0.0,2500.0
charliekolar,TE,95,TE95,0.0,2500.0
tannerconner,TE,96,TE96,0.0,2500.0
eagles,DST,1,DST1,10.1,4300.0
ravens,DST,2,DST2,7.8,4200.0
jets,DST,3,DST3,7.4,4000.0
chiefs,DST,5,DST5,7.4,3900.0
seahawks,DST,6,DST6,7.2,3400.0
cowboys,DST,7,DST7,7.2,3600.0
49ers,DST,9,DST9,7.2,4100.0
browns,DST,10,DST10,7.2,3000.0
falcons,DST,12,DST12,7.1,2900.0
dolphins,DST,13,DST13,6.9,3800.0
giants,DST,14,DST14,6.9,3500.0
saints,DST,15,DST15,6.9,3700.0
texans,DST,16,DST16,6.9,3300.0
jaguars,DST,17,DST17,6.8,2800.0
steelers,DST,18,DST18,6.2,2900.0
colts,DST,19,DST19,6.1,3200.0
packers,DST,20,DST20,6.1,2700.0
vikings,DST,21,DST21,6.1,2500.0
titans,DST,22,DST22,6.1,3100.0
commanders,DST,23,DST23,5.9,2300.0
bengals,DST,25,DST25,5.6,2200.0
rams,DST,26,DST26,5.5,2400.0
panthers,DST,27,DST27,5.4,2600.0
patriots,DST,28,DST28,5.2,2000.0
cardinals,DST,29,DST29,5.2,2100.0
broncos,DST,32,DST32,4.8,2000.0
