player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
roberttonyan,TE,47,TE47,1.7,2500.0
lukeschoonmaker,TE,48,TE48,1.6,2500.0
patfreiermuth,TE,49,TE49,1.7,3600.0
jeremyruckert,TE,50,TE50,1.3,2500.0
moalie-cox,TE,51,TE51,1.4,2600.0
mitchellwilcox,TE,52,TE52,1.4,2500.0
pharaohbrown,TE,53,TE53,1.4,2500.0
brevinjordan,TE,54,TE54,1.2,2500.0
danielbellinger,TE,55,TE55,1.3,2500.0
julianhill,TE,56,TE56,1.2,2500.0
joshwhyle,TE,57,TE57,1.3,2500.0
tommytremble,TE,58,TE58,1.2,2500.0
ianthomas,TE,59,TE59,1.2,2500.0
brockwright,TE,60,TE60,1.1,2500.0
brycenhopkins,TE,61,TE61,1.1,2500.0
drewsample,TE,62,TE62,1.0,2500.0
peytonhendershot,TE,63,TE63,0.9,2500.0
teaganquitoriano,TE,64,TE64,0.7,2500.0
lukefarrell,TE,65,TE65,0.7,2500.0
nateadkins,TE,66,TE66,0.7,2500.0
tuckerkraft,TE,67,TE67,0.6,2500.0
andrewbeck,TE,68,TE68,0.6,4000.0
chrismanhertz,TE,69,TE69,0.6,2500.0
brentonstrange,TE,70,TE70,0.6,2500.0
trevonwesco,TE,71,TE71,0.5,2500.0
jackstoll,TE,72,TE72,0.5,2500.0
geoffswaim,TE,73,TE73,0.5,2500.0
mycolepruitt,TE,74,TE74,0.5,2500.0
blakebell,TE,75,TE75,0.3,2500.0
jamesmitchell,TE,76,TE76,0.3,2500.0
marcedeslewis,TE,77,TE77,0.3,2500.0
grantcalcaterra,TE,78,TE78,0.3,2500.0
giovanniricci,TE,79,TE79,0.3,2500.0
quintinmorris,TE,80,TE80,0.3,2500.0
rossdwelley,TE,81,TE81,0.2,2500.0
johnnymundt,TE,82,TE82,0.2,2500.0
charliekolar,TE,83,TE83,0.0,2500.0
charliewoerner,TE,84,TE84,0.0,2500.0
tylerkroft,TE,85,TE85,0.0,2500.0
kevinrader,TE,86,TE86,0.0,2500.0
davisallen,TE,87,TE87,0.0,2500.0
bensims,TE,88,TE88,0.0,2500.0
albertokwuegbunam,TE,89,TE89,0.0,2500.0
braydenwillis,TE,90,TE90,0.0,2500.0
ravens,DST,1,DST1,8.4,4200.0
commanders,DST,2,DST2,8.3,3400.0
dolphins,DST,3,DST3,7.4,3600.0
lions,DST,4,DST4,7.3,3800.0
eagles,DST,5,DST5,7.1,3900.0
saints,DST,6,DST6,7.0,3000.0
49ers,DST,7,DST7,7.0,3600.0
bills,DST,8,DST8,6.8,2900.0
patriots,DST,9,DST9,6.7,3100.0
jets,DST,10,DST10,6.6,3100.0
cowboys,DST,11,DST11,6.6,3200.0
chiefs,DST,12,DST12,6.2,3300.0
broncos,DST,13,DST13,6.1,3200.0
colts,DST,14,DST14,6.1,3200.0
bengals,DST,15,DST15,6.1,3700.0
texans,DST,16,DST16,6.0,3500.0
steelers,DST,17,DST17,5.9,2700.0
packers,DST,18,DST18,5.7,3500.0
titans,DST,19,DST19,5.7,2400.0
falcons,DST,20,DST20,5.7,3400.0
cardinals,DST,21,DST21,5.5,2800.0
bears,DST,22,DST22,5.5,3300.0
jaguars,DST,23,DST23,5.5,2300.0
raiders,DST,24,DST24,5.5,3000.0
panthers,DST,25,DST25,5.4,2200.0
rams,DST,26,DST26,5.3,2600.0
vikings,DST,27,DST27,5.2,2500.0
giants,DST,28,DST28,5.1,2000.0
