player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
ray-raymccloud,WR,134,WR134,0.8,3000.0
velusjonesjr.,WR,135,WR135,0.8,3000.0
davidbell,WR,136,WR136,0.7,3000.0
robbiechosen,WR,139,WR139,0.6,3000.0
zayjones,WR,140,WR140,0.5,4100.0
equanimeousst.brown,WR,142,WR142,0.4,3000.0
trishtonjackson,WR,150,WR150,0.0,3000.0
amarirodgers,WR,151,WR151,0.0,3000.0
codythompson,WR,154,WR154,0.0,3000.0
lynnbowdenjr.,WR,155,WR155,0.0,3000.0
jaelondarden,WR,162,WR162,0.0,3000.0
t.j.hockenson,TE,2,TE2,14.5,6600.0
evanengram,TE,4,TE4,11.6,4500.0
georgekittle,TE,7,TE7,10.3,5000.0
colekmet,TE,9,TE9,9.5,4600.0
loganthomas,TE,10,TE10,9.5,3500.0
kylepitts,TE,13,TE13,8.9,3500.0
daltonschultz,TE,14,TE14,8.8,3600.0
jonnusmith,TE,16,TE16,8.2,3400.0
davidnjoku,TE,23,TE23,6.7,3700.0
kylengranson,TE,25,TE25,6.0,2900.0
haydenhurst,TE,26,TE26,5.6,3100.0
durhamsmythe,TE,27,TE27,5.6,2900.0
taysomhill,TE,28,TE28,5.2,3800.0
noahfant,TE,29,TE29,4.7,3000.0
irvsmithjr.,TE,30,TE30,4.1,3000.0
fostermoreau,TE,38,TE38,3.3,2700.0
colbyparkinson,TE,40,TE40,3.2,2500.0
josholiver,TE,41,TE41,3.1,2500.0
willdissly,TE,42,TE42,3.0,2800.0
roberttonyan,TE,44,TE44,2.9,2500.0
jimmygraham,TE,48,TE48,2.2,2500.0
coleturner,TE,49,TE49,2.2,2500.0
moalie-cox,TE,50,TE50,1.8,2500.0
tommytremble,TE,51,TE51,2.1,2600.0
johnbates,TE,52,TE52,1.9,2500.0
harrisonbryant,TE,53,TE53,1.8,2500.0
brevinjordan,TE,54,TE54,1.7,2500.0
jordanakins,TE,55,TE55,1.5,2500.0
teaganquitoriano,TE,56,TE56,1.5,2500.0
lukefarrell,TE,58,TE58,1.4,2500.0
mitchellwilcox,TE,61,TE61,1.3,2500.0
brentonstrange,TE,66,TE66,1.0,2500.0
julianhill,TE,67,TE67,0.9,2500.0
drewsample,TE,68,TE68,0.9,2500.0
mycolepruitt,TE,72,TE72,0.7,2500.0
johnnymundt,TE,76,TE76,0.5,2500.0
andrewbeck,TE,79,TE79,0.5,4000.0
charliewoerner,TE,80,TE80,0.3,2500.0
marcedeslewis,TE,81,TE81,0.3,2500.0
stephensullivan,TE,83,TE83,0.2,2500.0
tylerkroft,TE,85,TE85,0.0,2500.0
ianthomas,TE,87,TE87,0.0,2500.0
rossdwelley,TE,88,TE88,0.0,2500.0
nickmuse,TE,92,TE92,0.0,2500.0
braydenwillis,TE,94,TE94,0.0,2500.0
curtishodges,TE,96,TE96,0.0,2500.0
johnfitzpatrick,TE,98,TE98,0.0,2500.0
bradyrussell,TE,101,TE101,0.0,2500.0
49ers,DST,2,DST2,8.5,4000.0
dolphins,DST,4,DST4,7.8,3500.0
falcons,DST,7,DST7,7.5,3600.0
vikings,DST,9,DST9,7.3,3000.0
saints,DST,10,DST10,7.0,3300.0
jaguars,DST,11,DST11,6.8,3400.0
texans,DST,16,DST16,5.8,2900.0
commanders,DST,17,DST17,5.8,3100.0
seahawks,DST,18,DST18,5.8,3000.0
bengals,DST,19,DST19,5.8,2900.0
browns,DST,20,DST20,5.7,2200.0
colts,DST,23,DST23,5.6,3200.0
bears,DST,26,DST26,5.4,2500.0
panthers,DST,28,DST28,5.3,2000.0
