player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
michaelpittmanjr.,WR,12,WR12,14.9,6400.0
chrisolave,WR,13,WR13,14.8,6900.0
nicocollins,WR,18,WR18,13.8,5600.0
deandrehopkins,WR,20,WR20,13.5,5700.0
zayflowers,WR,23,WR23,13.3,5500.0
adamthielen,WR,26,WR26,13.1,5100.0
georgepickens,WR,27,WR27,12.8,5200.0
tankdell,WR,29,WR29,12.0,4800.0
michaelthomas,WR,36,WR36,10.2,4900.0
drakelondon,WR,37,WR37,10.1,4700.0
joshreynolds,WR,40,WR40,9.9,4200.0
robertwoods,WR,41,WR41,9.8,4000.0
joshdowns,WR,45,WR45,9.3,3700.0
wan'dalerobinson,WR,46,WR46,9.3,3000.0
rashidshaheed,WR,49,WR49,8.9,3800.0
kendrickbourne,WR,51,WR51,8.6,4600.0
djcharkjr.,WR,53,WR53,8.3,4000.0
calvinaustin,WR,56,WR56,8.2,3500.0
nickwestbrook-ikhine,WR,61,WR61,7.4,3500.0
kalifraymond,WR,62,WR62,7.4,3300.0
devanteparker,WR,63,WR63,7.4,3800.0
dariusslayton,WR,64,WR64,7.2,4100.0
jamesonwilliams,WR,65,WR65,7.2,4000.0
braxtonberrios,WR,66,WR66,7.1,3600.0
allenrobinson,WR,69,WR69,6.9,3400.0
alecpierce,WR,71,WR71,6.7,3400.0
jujusmith-schuster,WR,72,WR72,6.5,3500.0
jonathanmingo,WR,73,WR73,6.4,3300.0
jalinhyatt,WR,74,WR74,5.6,3600.0
mackhollins,WR,75,WR75,5.5,3300.0
isaiahhodgins,WR,77,WR77,5.3,4500.0
terracemarshalljr.,WR,78,WR78,5.2,3600.0
nelsonagholor,WR,79,WR79,5.1,3300.0
parriscampbell,WR,80,WR80,5.0,3300.0
demariodouglas,WR,81,WR81,5.0,3000.0
odellbeckhamjr.,WR,85,WR85,4.7,4200.0
rashodbateman,WR,87,WR87,4.0,4400.0
marvinjonesjr.,WR,88,WR88,4.0,3000.0
chrismoore,WR,89,WR89,4.3,3000.0
laviskashenaultjr.,WR,93,WR93,3.2,3000.0
johnmetchie,WR,96,WR96,3.0,3100.0
devinduvernay,WR,97,WR97,2.9,3000.0
isaiahmckenzie,WR,100,WR100,2.7,3000.0
kylephilips,WR,113,WR113,1.2,3000.0
khadarelhodge,WR,115,WR115,1.1,3000.0
cedrickwilsonjr.,WR,116,WR116,1.1,3000.0
robbiechosen,WR,118,WR118,1.0,3000.0
amon-rast.brown,WR,120,WR120,1.1,7800.0
sterlingshepard,WR,124,WR124,0.6,3000.0
keithkirkwood,WR,125,WR125,0.6,3000.0
antoinegreen,WR,127,WR127,0.5,3000.0
coltondowell,WR,129,WR129,0.5,3000.0
milesboykin,WR,130,WR130,0.5,3000.0
lawrencecager,WR,133,WR133,0.3,2500.0
gunnerolszewski,WR,139,WR139,0.2,3000.0
dylandrummond,WR,140,WR140,0.2,3000.0
xavierhutchinson,WR,141,WR141,0.2,3000.0
amarirodgers,WR,142,WR142,0.2,3000.0
laquontreadwell,WR,145,WR145,0.0,3000.0
lynnbowdenjr.,WR,147,WR147,0.0,3000.0
ihmirsmith-marsette,WR,150,WR150,0.0,3000.0
markandrews,TE,3,TE3,13.5,5500.0
samlaporta,TE,4,TE4,11.5,5000.0
darrenwaller,TE,6,TE6,10.4,5400.0
hunterhenry,TE,13,TE13,8.7,4400.0
kylepitts,TE,17,TE17,7.7,3300.0
daltonschultz,TE,18,TE18,7.7,3400.0
jonnusmith,TE,20,TE20,6.7,2900.0
haydenhurst,TE,22,TE22,6.6,3100.0
durhamsmythe,TE,23,TE23,6.1,3000.0
kylengranson,TE,24,TE24,5.8,3000.0
taysomhill,TE,26,TE26,5.5,3900.0
mikegesicki,TE,28,TE28,4.9,2700.0
darnellwashington,TE,32,TE32,3.9,2500.0
isaiahlikely,TE,33,TE33,3.7,2500.0
fostermoreau,TE,37,TE37,2.8,2500.0
connorheyward,TE,38,TE38,2.5,2500.0
jimmygraham,TE,39,TE39,2.3,2500.0
moalie-cox,TE,47,TE47,1.8,2600.0
brevinjordan,TE,49,TE49,1.7,2500.0
brockwright,TE,50,TE50,1.6,2500.0
danielbellinger,TE,52,TE52,1.4,2500.0
pharaohbrown,TE,53,TE53,1.3,2500.0
ianthomas,TE,54,TE54,1.3,2500.0
tommytremble,TE,55,TE55,1.3,2500.0
joshwhyle,TE,57,TE57,1.2,2500.0
julianhill,TE,58,TE58,1.1,2500.0
teaganquitoriano,TE,60,TE60,1.0,2500.0
trevonwesco,TE,68,TE68,0.6,2500.0
mycolepruitt,TE,69,TE69,0.5,2500.0
andrewbeck,TE,71,TE71,0.5,4000.0
giovanniricci,TE,77,TE77,0.3,2500.0
tylerkroft,TE,78,TE78,0.3,2500.0
charliekolar,TE,79,TE79,0.3,2500.0
rodneywilliams,TE,83,TE83,0.0,2500.0
darrelldaniels,TE,85,TE85,0.0,2500.0
kevinrader,TE,86,TE86,0.0,2500.0
ravens,DST,1,DST1,8.4,4200.0
dolphins,DST,2,DST2,8.3,3600.0
lions,DST,4,DST4,7.2,3800.0
saints,DST,6,DST6,7.0,3000.0
patriots,DST,9,DST9,6.7,3100.0
colts,DST,14,DST14,6.2,3200.0
texans,DST,16,DST16,5.9,3500.0
steelers,DST,17,DST17,5.9,2700.0
titans,DST,19,DST19,5.7,2400.0
falcons,DST,20,DST20,5.7,3400.0
panthers,DST,25,DST25,5.4,2200.0
giants,DST,28,DST28,5.2,2000.0
