player_name,player_position_id,rank_ecr,pos_rank,projected_points,salary
keenanallen,WR,3,WR3,20.9,7900.0
ja'marrchase,WR,4,WR4,19.8,7800.0
stefondiggs,WR,5,WR5,19.5,8100.0
davanteadams,WR,6,WR6,18.5,8000.0
a.j.brown,WR,8,WR8,16.6,7700.0
ceedeelamb,WR,9,WR9,16.6,7500.0
pukanacua,WR,10,WR10,16.5,6700.0
chrisolave,WR,11,WR11,15.9,7100.0
devontasmith,WR,13,WR13,15.5,7500.0
michaelpittmanjr.,WR,14,WR14,15.5,6500.0
deebosamuel,WR,16,WR16,14.5,6900.0
teehiggins,WR,17,WR17,14.4,6800.0
jaylenwaddle,WR,18,WR18,14.4,7600.0
amaricooper,WR,19,WR19,14.3,6100.0
mikeevans,WR,21,WR21,14.1,7000.0
brandonaiyuk,WR,22,WR22,13.9,6200.0
georgepickens,WR,24,WR24,13.9,5400.0
tutuatwell,WR,25,WR25,13.6,5500.0
jakobimeyers,WR,26,WR26,13.6,5500.0
chrisgodwin,WR,27,WR27,13.5,6400.0
jerryjeudy,WR,28,WR28,13.3,6600.0
courtlandsutton,WR,30,WR30,13.2,5300.0
deandrehopkins,WR,31,WR31,13.0,5800.0
adamthielen,WR,32,WR32,13.0,4500.0
zayflowers,WR,33,WR33,12.7,5600.0
tankdell,WR,34,WR34,12.5,4600.0
nicocollins,WR,35,WR35,12.4,5100.0
michaelthomas,WR,36,WR36,12.4,5200.0
terrymclaurin,WR,37,WR37,12.3,5300.0
jordanaddison,WR,38,WR38,12.1,5700.0
marquisebrown,WR,39,WR39,11.9,5000.0
joshuapalmer,WR,40,WR40,11.4,4000.0
djmoore,WR,41,WR41,11.4,5600.0
gabedavis,WR,42,WR42,11.2,5900.0
elijahmoore,WR,44,WR44,10.7,4700.0
robertwoods,WR,47,WR47,9.9,4300.0
jahandotson,WR,48,WR48,9.8,4800.0
quentinjohnston,WR,51,WR51,9.5,3700.0
joshdowns,WR,52,WR52,9.4,3500.0
kendrickbourne,WR,53,WR53,9.4,5000.0
brandincooks,WR,54,WR54,9.2,4900.0
tylerboyd,WR,55,WR55,9.1,4100.0
rashidshaheed,WR,56,WR56,9.1,4000.0
djcharkjr.,WR,57,WR57,8.8,4000.0
k.j.osborn,WR,59,WR59,8.4,4200.0
calvinaustin,WR,61,WR61,8.2,3300.0
devanteparker,WR,63,WR63,8.0,4000.0
marvinmimsjr.,WR,64,WR64,7.8,3900.0
allenrobinson,WR,65,WR65,7.8,3600.0
rondalemoore,WR,67,WR67,7.3,3300.0
michaelgallup,WR,68,WR68,7.2,3700.0
curtissamuel,WR,69,WR69,7.0,3500.0
vanjefferson,WR,70,WR70,7.0,4000.0
nelsonagholor,WR,71,WR71,7.0,3400.0
darnellmooney,WR,73,WR73,6.7,4100.0
donovanpeoples-jones,WR,77,WR77,6.5,3800.0
jujusmith-schuster,WR,78,WR78,6.4,3900.0
alecpierce,WR,79,WR79,6.4,3400.0
michaelwilson,WR,80,WR80,6.4,3500.0
nickwestbrook-ikhine,WR,81,WR81,6.4,3300.0
jonathanmingo,WR,83,WR83,6.4,3400.0
braxtonberrios,WR,84,WR84,6.3,3600.0
brandonjohnson,WR,90,WR90,5.3,3200.0
treypalmer,WR,91,WR91,4.9,3700.0
terracemarshalljr.,WR,92,WR92,5.3,3500.0
hunterrenfrow,WR,93,WR93,4.8,3700.0
deonteharty,WR,94,WR94,4.7,3100.0
demariodouglas,WR,95,WR95,4.7,3000.0
chaseclaypool,WR,96,WR96,4.8,3200.0
olamidezaccheaus,WR,97,WR97,4.3,3300.0
johnmetchie,WR,98,WR98,4.3,3100.0
laviskashenaultjr.,WR,99,WR99,4.2,3000.0
devinduvernay,WR,102,WR102,3.8,3000.0
chrismoore,WR,104,WR104,3.6,3000.0
ronniebell,WR,107,WR107,2.7,3400.0
deventhompkins,WR,108,WR108,2.7,3300.0
deriusdavis,WR,109,WR109,2.6,3000.0
trentsherfield,WR,110,WR110,2.6,3000.0
tylerscott,WR,111,WR111,2.6,3000.0
benskowronek,WR,112,WR112,2.4,3000.0
dyamibrown,WR,113,WR113,2.3,3000.0
kavontaeturpin,WR,115,WR115,2.3,3000.0
ray-raymccloud,WR,116,WR116,2.1,3000.0
robbiechosen,WR,117,WR117,2.0,3200.0
tretucker,WR,119,WR119,1.9,3000.0
isaiahmckenzie,WR,120,WR120,1.8,3000.0
deandrecarter,WR,121,WR121,1.8,3200.0
khalilshakir,WR,122,WR122,1.4,3400.0
lil'jordanhumphrey,WR,123,WR123,1.7,3000.0
zachpascal,WR,124,WR124,1.6,3000.0
marquisegoodwin,WR,125,WR125,1.5,3000.0
jauanjennings,WR,127,WR127,1.1,3800.0
cedrictillman,WR,128,WR128,1.1,3000.0
jalentolbert,WR,129,WR129,1.0,3100.0
cedrickwilsonjr.,WR,130,WR130,1.0,3000.0
trentonirwin,WR,133,WR133,0.9,3000.0
davidbell,WR,134,WR134,0.8,3000.0
keithkirkwood,WR,135,WR135,0.8,3000.0
rakimjarrett,WR,136,WR136,0.8,3000.0
equanimeousst.brown,WR,137,WR137,0.8,3000.0
coltondowell,WR,138,WR138,0.7,3000.0
masonkinsey,WR,139,WR139,0.6,3000.0
laquontreadwell,WR,142,WR142,0.5,3000.0
andreiiosivas,WR,143,WR143,0.5,3000.0
demarcusrobinson,WR,144,WR144,0.5,3000.0
trenttaylor,WR,145,WR145,0.5,3000.0
xavierhutchinson,WR,146,WR146,0.3,3000.0
byronpringle,WR,147,WR147,0.3,3000.0
milesboykin,WR,149,WR149,0.3,3000.0
britaincovey,WR,150,WR150,0.3,3200.0
simifehoko,WR,151,WR151,0.3,3000.0
brandonpowell,WR,152,WR152,0.3,3000.0
velusjonesjr.,WR,153,WR153,0.3,3000.0
chrisconley,WR,154,WR154,0.3,3000.0
gregdortch,WR,155,WR155,0.3,3000.0
kristianwilkerson,WR,156,WR156,0.2,3000.0
ihmirsmith-marsette,WR,157,WR157,0.2,3000.0
keelandoss,WR,158,WR158,0.2,3000.0
austintrammell,WR,160,WR160,0.2,3000.0
gunnerolszewski,WR,162,WR162,0.0,3000.0
kayshonboutte,WR,163,WR163,0.0,3000.0
lynnbowdenjr.,WR,164,WR164,0.0,3000.0
t.j.hockenson,TE,2,TE2,13.4,6500.0
georgekittle,TE,4,TE4,11.5,5100.0
markandrews,TE,5,TE5,11.1,5400.0
dallasgoedert,TE,8,TE8,9.4,4400.0
patfreiermuth,TE,9,TE9,9.2,3400.0
tylerhigbee,TE,12,TE12,8.7,4200.0
hunterhenry,TE,13,TE13,8.6,4300.0
jakeferguson,TE,14,TE14,8.5,3500.0
zachertz,TE,15,TE15,8.2,3200.0
geraldeverett,TE,16,TE16,8.1,3600.0
daltonkincaid,TE,17,TE17,7.8,3200.0
colekmet,TE,18,TE18,7.8,4000.0
davidnjoku,TE,19,TE19,7.7,3800.0
dawsonknox,TE,21,TE21,7.7,3100.0
haydenhurst,TE,22,TE22,7.4,3300.0
kylengranson,TE,23,TE23,6.9,3000.0
daltonschultz,TE,24,TE24,6.9,3200.0
loganthomas,TE,25,TE25,6.9,3100.0
cadeotton,TE,26,TE26,6.7,3100.0
taysomhill,TE,27,TE27,6.7,4500.0
juwanjohnson,TE,28,TE28,6.0,3300.0
durhamsmythe,TE,30,TE30,5.3,3000.0
adamtrautman,TE,32,TE32,5.0,2800.0
mikegesicki,TE,33,TE33,4.9,2800.0
donaldparhamjr.,TE,34,TE34,4.9,2800.0
treymcbride,TE,35,TE35,4.6,2600.0
coleturner,TE,36,TE36,4.0,2700.0
austinhooper,TE,40,TE40,3.3,2500.0
tannerhudson,TE,41,TE41,3.0,2500.0
michaelmayer,TE,42,TE42,2.8,2500.0
josholiver,TE,43,TE43,2.8,2500.0
isaiahlikely,TE,44,TE44,2.7,2700.0
johnbates,TE,45,TE45,2.6,2800.0
harrisonbryant,TE,46,TE46,2.6,2500.0
brevinjordan,TE,47,TE47,2.4,2500.0
julianhill,TE,49,TE49,2.3,2500.0
mitchellwilcox,TE,50,TE50,2.0,2500.0
drewsample,TE,54,TE54,1.8,2500.0
moalie-cox,TE,55,TE55,1.8,2500.0
peytonhendershot,TE,56,TE56,1.7,2500.0
lukeschoonmaker,TE,57,TE57,1.4,2500.0
pharaohbrown,TE,58,TE58,1.4,2500.0
connorheyward,TE,59,TE59,1.3,2500.0
darnellwashington,TE,60,TE60,1.3,2500.0
brycenhopkins,TE,62,TE62,1.2,2500.0
jimmygraham,TE,63,TE63,1.2,2500.0
roberttonyan,TE,64,TE64,1.2,2500.0
tommytremble,TE,66,TE66,1.1,2500.0
jordanakins,TE,67,TE67,0.9,2500.0
stonesmartt,TE,68,TE68,1.0,2500.0
kokieft,TE,70,TE70,0.9,2500.0
geoffswaim,TE,71,TE71,0.9,2500.0
teaganquitoriano,TE,72,TE72,0.8,2500.0
ianthomas,TE,73,TE73,0.8,2500.0
fostermoreau,TE,74,TE74,0.8,2500.0
jackstoll,TE,76,TE76,0.7,2600.0
chrismanhertz,TE,77,TE77,0.7,2500.0
trevonwesco,TE,78,TE78,0.7,2500.0
davidwells,TE,79,TE79,0.7,2500.0
nateadkins,TE,80,TE80,0.6,2500.0
charliewoerner,TE,84,TE84,0.5,2500.0
quintinmorris,TE,86,TE86,0.3,2500.0
andrewbeck,TE,87,TE87,0.3,4000.0
grantcalcaterra,TE,89,TE89,0.3,2500.0
rossdwelley,TE,90,TE90,0.3,2500.0
joshwhyle,TE,91,TE91,0.3,2500.0
giovanniricci,TE,92,TE92,0.2,2500.0
tre'mckitty,TE,93,TE93,0.2,2500.0
johnnymundt,TE,95,TE95,0.2,2500.0
marcedeslewis,TE,96,TE96,0.2,2500.0
charliekolar,TE,97,TE97,0.0,2500.0
willmallory,TE,98,TE98,0.0,2500.0
tylerkroft,TE,100,TE100,0.0,2500.0
curtishodges,TE,101,TE101,0.0,2500.0
paynedurham,TE,102,TE102,0.0,2500.0
davisallen,TE,103,TE103,0.0,2500.0
albertokwuegbunam,TE,104,TE104,0.0,2500.0
braydenwillis,TE,107,TE107,0.0,2500.0
kevinrader,TE,108,TE108,0.0,2500.0
jesperhorsted,TE,109,TE109,0.0,2500.0
49ers,DST,1,DST1,9.0,4700.0
eagles,DST,2,DST2,7.6,4100.0
cowboys,DST,4,DST4,7.4,4000.0
browns,DST,5,DST5,7.4,2800.0
steelers,DST,6,DST6,7.4,3900.0
saints,DST,7,DST7,7.2,3600.0
ravens,DST,8,DST8,7.2,3200.0
bengals,DST,9,DST9,7.2,3800.0
broncos,DST,10,DST10,6.7,3700.0
buccaneers,DST,11,DST11,6.5,3300.0
bills,DST,14,DST14,6.4,2700.0
patriots,DST,15,DST15,6.2,3000.0
chargers,DST,16,DST16,6.1,3100.0
dolphins,DST,17,DST17,6.0,2600.0
titans,DST,18,DST18,6.0,3400.0
texans,DST,19,DST19,6.0,2900.0
vikings,DST,20,DST20,6.0,3500.0
colts,DST,21,DST21,5.7,2900.0
rams,DST,23,DST23,5.8,3000.0
panthers,DST,26,DST26,5.4,2500.0
commanders,DST,28,DST28,5.3,2400.0
bears,DST,29,DST29,5.3,2700.0
raiders,DST,31,DST31,5.0,2300.0
cardinals,DST,32,DST32,4.8,2200.0
